Entrada/Saída;Data;Movimentação;Produto;Instituição;Quantidade;Preço unitário;Valor da Operação
Debito;12/01/2022;Transferência - Liquidação;AERI3 - AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A.;NU INVEST CORRETORA DE VALORES S.A.;60; R$5,85 ; R$351,00 
Debito;12/01/2022;Transferência - Liquidação;CASH3 - MELIUZ S.A.;NU INVEST CORRETORA DE VALORES S.A.;100; R$2,48 ; R$248,00 
Credito;12/01/2022;Transferência - Liquidação;CPTS11 - CAPITANIA SECURITIES II FDO INV IMOB - FII;NU INVEST CORRETORA DE VALORES S.A.;2; R$97,35 ; R$194,70 
Credito;12/01/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;6; R$8,09 ; R$48,54 
Debito;12/01/2022;Transferência - Liquidação;SIMH3 - SIMPAR S.A.;NU INVEST CORRETORA DE VALORES S.A.;25; R$9,04 ; R$226,00 
Credito;12/01/2022;Transferência - Liquidação;TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL;NU INVEST CORRETORA DE VALORES S.A.;5; R$118,20 ; R$591,01 
Credito;11/01/2022;Transferência - Liquidação;CPTS11 - CAPITANIA SECURITIES II FDO INV IMOB - FII;NU INVEST CORRETORA DE VALORES S.A.;4; R$97,51 ; R$390,04 
Credito;11/01/2022;Transferência - Liquidação;PSSA3 - PORTO SEGURO S/A;NU INVEST CORRETORA DE VALORES S.A.;20; R$19,00 ; R$380,00 
Credito;11/01/2022;Transferência - Liquidação;SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR;NU INVEST CORRETORA DE VALORES S.A.;100; R$3,49 ; R$349,00 
Credito;11/01/2022;Transferência - Liquidação;WEGE3 - WEG S.A.;NU INVEST CORRETORA DE VALORES S.A.;30; R$29,77 ; R$893,10 
Credito;10/01/2022;Transferência - Liquidação;AERI3 - AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A.;NU INVEST CORRETORA DE VALORES S.A.;60; R$5,75 ; R$345,00 
Credito;10/01/2022;Transferência - Liquidação;CASH3 - MELIUZ S.A.;NU INVEST CORRETORA DE VALORES S.A.;100; R$2,60 ; R$260,00 
Credito;10/01/2022;Transferência - Liquidação;CSMG3 - COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG;NU INVEST CORRETORA DE VALORES S.A.;30; R$11,90 ; R$357,00 
Credito;10/01/2022;Transferência - Liquidação;ITSA4 - ITAUSA S/A;NU INVEST CORRETORA DE VALORES S.A.;30; R$9,00 ; R$270,00 
Credito;10/01/2022;Transferência - Liquidação;SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR;NU INVEST CORRETORA DE VALORES S.A.;100; R$3,60 ; R$360,00 
Credito;10/01/2022;Transferência - Liquidação;SIMH3 - SIMPAR S.A.;NU INVEST CORRETORA DE VALORES S.A.;25; R$9,45 ; R$236,25 
Debito;10/01/2022;Transferência - Liquidação;TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;NU INVEST CORRETORA DE VALORES S.A.;73; R$36,30 ; R$2.649,90 
Credito;10/01/2022;Transferência - Liquidação;TAEE4 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;NU INVEST CORRETORA DE VALORES S.A.;200; R$12,12 ; R$2.424,00 
Credito;10/01/2022;Transferência - Liquidação;VILG11 - FII VINCI LG;NU INVEST CORRETORA DE VALORES S.A.;2; R$95,80 ; R$191,60 
Credito;07/01/2022;Transferência - Liquidação;SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR;NU INVEST CORRETORA DE VALORES S.A.;100; R$3,66 ; R$366,00 
Debito;07/01/2022;Transferência - Liquidação;VILG11 - FII VINCI LG;NU INVEST CORRETORA DE VALORES S.A.;7; R$94,80 ; R$663,60 
Credito;06/01/2022;Juros Sobre Capital Próprio;BPAC11 - BANCO BTG PACTUAL S/A;NU INVEST CORRETORA DE VALORES S.A.;45; R$0,07 ; R$2,60 
Credito;03/01/2022;Juros Sobre Capital Próprio;BBDC3 - BANCO BRADESCO S/A;NU INVEST CORRETORA DE VALORES S.A.;180; R$0,02 ; R$2,64 
Credito;03/01/2022;Juros Sobre Capital Próprio;ITSA4 - ITAUSA S/A;NU INVEST CORRETORA DE VALORES S.A.;218; R$0,02 ; R$4,36 
Credito;03/01/2022;Transferência - Liquidação;KISU11 - KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS;NU INVEST CORRETORA DE VALORES S.A.;17; R$8,17 ; R$138,89 
Credito;03/01/2022;Direito de Subscrição;VINO12 - VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;NU INVEST CORRETORA DE VALORES S.A.;22; - ; - 
